_id,ANY,ORGÀNICA,PROGRAMA,ECONÒMICA,DESCRIPCIÓ PARTIDA,CRÈDITS INICIALS,MODIFICACIONS CRÈDIT,CRÈDITS TOTALS CONSIGNATS,DISPOSICIONS O COMPROMISOS,OBLIGACIONS RECONEGUDES,PAGAMENTS REALITZATS
425,2019,21109,43300,13000,RRHH-Dinamització-Personal laboral,42227.34,0.00,42227.34,27273.12,27273.12,26913.74
426,2019,21109,43300,12101,RRHH-Dinamització-Complement específic,6095.18,0.00,6095.18,9527.28,9527.28,9527.28
427,2019,21109,43300,12100,RRHH-Dinamització-Complement destí,4356.24,0.00,4356.24,6091.29,6091.29,6091.29
428,2019,21109,43300,12009,RRHH-Dinamització-Altres retribucions bàsiques,1500.90,0.00,1500.90,3303.55,3303.55,3303.55
429,2019,21109,43300,12006,RRHH-Dinamització-Triennis,1753.92,0.00,1753.92,3019.07,3019.07,3019.07
430,2019,21109,43300,16000,RRHH-Dinamització-Seguretat social,19025.40,0.00,19025.40,15636.35,15636.35,13861.00
431,2019,21109,43300,12004,RRHH-Dinamització-Sous grups C2,7335.72,0.00,7335.72,8665.12,8665.12,8665.12
432,2019,21109,43300,153,RRHH-Dinamització-Complement d'especial dedicació,0.00,0.00,0.00,2449.33,2449.33,2449.33
433,2019,21109,43300,12003,RRHH-Dinamització-Sous del Grup C1,0.00,0.00,0.00,3064.24,3064.24,3064.24
434,2019,21109,43320,13000,RRHH-Empresa i Ocupació-Personal laboral,0.00,0.00,0.00,0.00,0.00,0.00
435,2019,21109,43951,16000,RRHH-PECT Nutrisals-Seguretat Social,0.00,1526.63,1526.63,6323.16,6323.16,5501.82
436,2019,21109,43951,13000,RRHH-PECT Nutrisalt-Retribucions bàsiques,0.00,5584.03,5584.03,25543.32,25543.32,25169.20
437,2019,21109,43952,153,RRHH-Projectes estratègics i prom. sect-Compl. especial ded.,0.00,0.00,0.00,230.63,230.63,230.63
438,2019,21109,43952,12103,RRHH-Projectes estratègics i prom.sect.-Altres complements,0.00,0.00,0.00,0.00,0.00,0.00
439,2019,21109,43952,12009,RRHH-Projectes estratègics i prom.s-Altres retrib. bàsiques,0.00,0.00,0.00,230.73,230.73,230.73
440,2019,21109,43952,12101,RRHH-Projectes estratègics i prom. ect.-Complement específic,0.00,0.00,0.00,762.47,762.47,762.47
441,2019,21109,43952,12006,RRHH-Projectes estratègics i prom. sect.-Triennis,0.00,0.00,0.00,0.00,0.00,0.00
442,2019,21109,43952,12100, RRHH-Projectes estratègics i prom. sect.-Complement destí,0.00,0.00,0.00,466.62,466.62,466.62
443,2019,21109,43952,12004,RRHH-Projectes estratègics i prom. sect.-Sous del Grup C2,0.00,0.00,0.00,916.70,916.70,916.70
444,2019,21109,43952,150,RRHH- Projectes estratègics i prom. sectorial-Productivitat,0.00,0.00,0.00,91.00,91.00,91.00
445,2019,21109,43952,131,RRHH-Projectes estratègics i prom.sect-Personal lab.eventual,0.00,0.00,0.00,0.00,0.00,0.00
446,2019,21109,43952,16000,RRHH-Proj. estratègics i prom. sect.-Seguretat Social,0.00,0.00,0.00,846.08,846.08,515.35
447,2019,21109,43952,13000,RRHH-Projectes estratègics i prom.sect-Retribucions bàsiques,0.00,0.00,0.00,0.00,0.00,0.00
448,2019,21109,49100,131,RRHH-STIT PG-Personal laboral temporal,174803.16,-72000.00,102803.16,135615.39,135615.39,132027.89
449,2019,21109,49100,150,RRHH-STIT PG-Productivitat,61531.92,34800.00,96331.92,55687.17,55687.17,41637.03
450,2019,21109,49100,153,RRHH-STIT PG-Complement d'especial dedicació,52283.18,42000.00,94283.18,82604.91,82604.91,82604.91
451,2019,21109,49100,16000,RRHH-STIT-PG-Seguretat Social,226517.78,-95000.00,131517.78,250434.23,250434.23,230210.48
452,2019,21109,49100,12000,RRHH-STIT PG-Sous grup A1,54305.28,0.00,54305.28,56360.79,56360.79,56360.79
453,2019,21109,49100,12001,RRHH-STIT PG-Sous grup A2,11739.12,0.00,11739.12,12159.14,12159.14,12159.14
454,2019,21109,49100,12003,RRHH-STIT PG-Sous grup C1,70512.96,0.00,70512.96,85976.15,85976.15,85976.15
455,2019,21109,49100,12004,RRHH-STIT PG-Sous grup C2,7335.72,0.00,7335.72,15282.96,15282.96,15282.96
456,2019,21109,49100,12006,RRHH-STIT PG-Triennis,40461.48,0.00,40461.48,37958.87,37958.87,37958.87
457,2019,21109,49100,12009,RRHH-STIT PG-Altres retribucions bàsiques,23886.32,0.00,23886.32,41908.79,41908.79,41908.79
458,2019,21109,49100,12100,RRHH-STIT PG-Complement destí,88760.56,0.00,88760.56,91540.94,91540.94,91540.94
459,2019,21109,49100,12101,RRHH-STIT PG-Complement específic,138873.70,55500.00,194373.70,174083.54,174083.54,174083.54
460,2019,21109,49100,12103,RRHH-SIT-Altres complements,0.00,0.00,0.00,18000.00,18000.00,18000.00
461,2019,21109,49100,13000,RRHH-STIT PG-Personal laboral,138882.12,175800.00,314682.12,147175.35,147175.35,143590.85
462,2019,21109,91200,10000,RRHH-Òrgans de govern-PG-Retribucions bàsiques,148228.50,0.00,148228.50,185946.79,185946.79,185946.79
463,2019,21109,91200,16000,RRHH-Òrgans de govern PG-Seguretat Social,342150.01,-140000.00,202150.01,170400.98,170400.98,153178.32
464,2019,21109,91200,12009,RRHH-Òrgans de govern PG-Altres retribucions bàsiq,0.00,0.00,0.00,0.00,0.00,0.00
465,2019,21109,91200,11001,RRHH-Òrgans de govern-PG-Retribucions complem.pers,428607.70,-424000.00,4607.70,0.00,0.00,0.00
466,2019,21109,91200,11000,RRHH-Òrgans govern-PG-Retribucions bàs.pers.eventu,204016.86,-142000.00,62016.86,0.00,0.00,0.00
467,2019,21109,91200,10001,RRHH-Òrgans de govern-PG-Altres remuner.organs gov,505871.38,0.00,505871.38,510469.24,510469.24,510469.24
468,2019,21109,92000,23120,RRHH-Adm.general-Locomoció personal no directiu,0.00,0.00,0.00,19695.65,19695.65,19695.65
469,2019,21109,92000,23110,RRHH-Adm.general-PG-Locomoció personal directiu,0.00,0.00,0.00,671.27,671.27,671.27
470,2019,21109,92000,23020,RRHH-Adm.general-Dietes personal no directiu,0.00,0.00,0.00,27498.34,27498.34,27333.58
471,2019,21109,92000,11002,RRHH-Adm.gral.-Altres remuneracions personal eventual,0.00,0.00,0.00,19823.89,19823.89,19823.89
472,2019,21109,92000,151,RRHH- Administració General-PG-Gratificacions,0.00,0.00,0.00,9258.23,9258.23,9258.23
473,2019,21109,92000,10101,RRHH-Administracio gral.-Altres remun.p.directiu,277195.57,0.00,277195.57,237341.10,237341.10,237341.10
474,2019,21109,92000,10100,RRHH-Administració general-Retrib.bàsiq.p.directiu,62770.02,0.00,62770.02,55688.53,55688.53,55688.53
475,2019,21109,92000,23010,RRHH-Adm. general-Dietes personal directiu,0.00,0.00,0.00,1550.39,1550.39,1507.54
476,2019,21109,92000,16204,RRHH-Adm.generals-Acció social,175807.82,0.00,175807.82,173141.57,173141.57,173141.57
477,2019,21109,92000,16205,RRHH-Adm.general-Assegurances,28000.00,0.00,28000.00,35736.13,35736.13,35736.13
478,2019,21109,92000,16200,RRHH-Adm.general-Formació i perfeccionament del personal,30000.00,0.00,30000.00,22164.06,22164.06,21369.06
479,2019,21109,92000,16000,RRHH-Administració gral.PG-Seguretat Social,648043.10,376209.26,1024252.36,994030.09,994030.09,912578.29
480,2019,21109,92000,153,RRHH-Administracio gral.PG-Comp.especial dedicació,189025.55,0.00,189025.55,282759.63,282759.63,282759.63
481,2019,21109,92000,150,RRHH-Administracio general PG-Productivitat,247935.96,0.00,247935.96,229109.10,229109.10,173923.19
482,2019,21109,92000,131,RRHH-Administracio gral. PG-Personal laboral temp.,83240.26,0.00,83240.26,96535.74,96535.74,94283.16
483,2019,21109,92000,13000,RRHH-Administracio general PG-Personal laboral,588411.54,0.00,588411.54,599464.94,599464.94,585695.94
484,2019,21109,92000,12103,RRHH-Administracio general PG-D'altres complements,0.00,290543.38,290543.38,18354.98,18354.98,18354.98
485,2019,21109,92000,12101,RRHH-Administracio general PG-Complement específic,668993.64,0.00,668993.64,703600.95,703600.95,703600.95
486,2019,21109,92000,12100,RRHH-Administracio general PG-Complement destí,406889.14,0.00,406889.14,370649.04,370649.04,370649.04
487,2019,21109,92000,12009,RRHH-Administracio gral. PG-Altres Retribucions bà,103945.06,0.00,103945.06,169380.30,169380.30,169380.30
488,2019,21109,92000,12006,RRHH-Administracio gral. PG-Triennis,141100.44,0.00,141100.44,143398.86,143398.86,143398.86
489,2019,21109,92000,12005,RRHH-Administració general-PG-Sous del Grup E,0.00,0.00,0.00,3471.87,3471.87,3471.87
490,2019,21109,92000,11000,RRHH-Adm.gral.-Retribucions bàsiques personal eventual,0.00,0.00,0.00,215816.58,215816.58,215816.58
491,2019,21109,92000,11001,RRHH-Adm.Gral.-Retribucions complem. personal eventual,0.00,214700.00,214700.00,384348.10,384348.10,384348.10
492,2019,21109,92000,12000,RRHH-Administracio gral. PG-Sous grup A1,230797.44,102000.00,332797.44,269076.63,269076.63,269076.63
493,2019,21109,92000,12001,RRHH-Administracio gral. PG-Sous grup A2,35217.36,0.00,35217.36,24423.93,24423.93,24423.93
494,2019,21109,92000,12003,RRHH-Administracio gral. PG-Sous grup C1,105769.44,0.00,105769.44,88045.64,88045.64,88045.64
495,2019,21109,92000,12004,RRHH-Administracio gral. PG-Sous grup C2,249414.48,11693.26,261107.74,278707.28,278707.28,278707.28
496,2019,21109,92400,16000,RRHH-Participació ciutadana PG-Seguretat Social,260717.07,0.00,260717.07,270687.79,270687.79,247252.65
497,2019,21109,92400,12001,RRHH-Participació Ciutadana-PG-Sous grup A2,0.00,0.00,0.00,0.00,0.00,0.00
498,2019,21109,92400,151,RRHH-Participació ciutadana-Gratificacions,0.00,0.00,0.00,320.42,320.42,320.42
499,2019,21109,92400,150,RRHH-Participació Ciutadana-PG-Productivitat,35553.84,0.00,35553.84,28697.19,28697.19,24138.40
500,2019,21109,92400,131,RRHH-Participació Ciutadana-PG-Personal laboral te,196280.22,0.00,196280.22,193345.69,193345.69,188614.71
501,2019,21109,92400,13000,RRHH-Participació Ciutadana-PG-Personal laboral,507392.29,0.00,507392.29,550607.41,550607.41,535907.50
502,2019,21109,92400,12103,RRHH-Participació Ciutadana-PG-D'altres complement,0.00,0.00,0.00,371.41,371.41,371.41
503,2019,21109,92400,12101,RRHH-Participació Ciutadana-PG-Complement específi,41294.82,0.00,41294.82,45264.81,45264.81,45264.81
504,2019,21109,92400,12100,RRHH-Participació Ciutadana-PG-Complement destí,28700.70,0.00,28700.70,26829.33,26829.33,26829.33
505,2019,21109,92400,12009,RRHH-Participació Ciutadana-PG-Altres retrib.bàsiq,9400.72,0.00,9400.72,16123.59,16123.59,16123.59
506,2019,21109,92400,12006,RRHH-Participació Ciutadana-PG-Triennis,13678.08,0.00,13678.08,14849.10,14849.10,14849.10
507,2019,21109,92400,12005,RRHH-Participació Ciutadana-PG-Sous grup E,13428.00,0.00,13428.00,13966.16,13966.16,13966.16
508,2019,21109,92400,12004,RRHH-Participació Ciutadana-PG-Sous grup C2,14671.44,0.00,14671.44,14975.46,14975.46,14975.46
509,2019,21109,92400,12003,RRHH-Participació Ciutadana-PG-Sous grup C1,17628.24,0.00,17628.24,21239.24,21239.24,21239.24
510,2019,21109,92400,153,RRHH-Participació Ciutadana-PG-Complem.especial d,6746.66,0.00,6746.66,14796.67,14796.67,14796.67
511,2019,21109,93100,153,RRHH-Hisenda PG-Complement especial dedicació,178383.69,0.00,178383.69,265811.51,265811.51,265811.51
512,2019,21109,93100,16000,RRHH-Hisenda PG-Seguretat Social,593029.05,0.00,593029.05,616030.20,616030.20,569415.48
513,2019,21109,93100,12000,RRHH-Hisenda PG-Sous grup A1,230797.44,0.00,230797.44,232350.76,232350.76,232350.76
514,2019,21109,93100,12001,RRHH-Hisenda PG-Sous grup A2,70434.72,0.00,70434.72,85048.18,85048.18,85048.18
515,2019,21109,93100,12003,RRHH-Hisenda PG-Sous grup C1,114583.56,0.00,114583.56,128630.11,128630.11,128630.11
516,2019,21109,93100,12004,RRHH-Hisenda PG-Sous grup C2,212735.88,0.00,212735.88,200811.11,200811.11,200811.11
517,2019,21109,93100,12006,RRHH-Hisenda PG-Triennis,166583.28,0.00,166583.28,172497.74,172497.74,172497.74
518,2019,21109,93100,12009,RRHH-Hisenda PG-Altres Retribucions bàsiques,106395.06,0.00,106395.06,170587.28,170587.28,170587.28
519,2019,21109,93100,12100,RRHH-Hisenda PG-Complement destí,408589.44,0.00,408589.44,362000.04,362000.04,362000.04
520,2019,21109,93100,12101,RRHH-Hisenda PG-Complement específic,718110.40,0.00,718110.40,738342.49,738342.49,738342.49
521,2019,21109,93100,12103,RRHH-Hisenda PG-D'altres complements,18865.44,0.00,18865.44,19393.93,19393.93,19393.93
522,2019,21109,93100,13000,RRHH-Hisenda PG-Personal laboral,190632.45,0.00,190632.45,187605.09,187605.09,183917.09
523,2019,21109,93100,131,RRHH-Hisenda-Personal laboral eventual,15503.30,0.00,15503.30,33833.23,33833.23,32696.10
524,2019,21109,93100,150,RRHH-Hisenda PG-Productivitat,295011.00,-64800.00,230211.00,224890.62,224890.62,170717.49
525,2019,21109,93100,151,RRHH-Hisenda-PG-Gratificacions,0.00,0.00,0.00,7957.72,7957.72,7957.72
526,2019,21109,93310,12001,RRHH-Edificis municipals-PG-Sous grup A2,11739.12,0.00,11739.12,24417.62,24417.62,24417.62
527,2019,21109,93310,16000,RRHH-Edificis municipals PG-Seguretat Social,441987.93,0.00,441987.93,386959.68,386959.68,352722.74
528,2019,21109,93310,12004,RRHH-Edificis municipals-PG-Sous grup C2,22007.16,0.00,22007.16,22924.44,22924.44,22924.44
529,2019,21109,93310,12005,RRHH-Edificis municipals-PG-Sous grup E,13428.00,0.00,13428.00,13825.65,13825.65,13825.65
530,2019,21109,93310,12006,RRHH-Edificis municipals-PG-Triennis,16978.20,0.00,16978.20,18371.89,18371.89,18371.89
531,2019,21109,93310,12009,RRHH-Edificis municipals-PG-Altres retrib.bàsiques,12550.62,0.00,12550.62,22964.17,22964.17,22964.17
532,2019,21109,93310,12100,RRHH-Edificis municipals-PG-Complement destí,42262.08,0.00,42262.08,46498.00,46498.00,46498.00
533,2019,21109,93310,12101,RRHH-Edificis municipals-PG-Complement específic,75077.94,0.00,75077.94,86995.02,86995.02,86995.02
534,2019,21109,93310,12103,RRHH-Edificis municipals-PG-Altres complements,298313.99,0.00,298313.99,36000.00,36000.00,36000.00
535,2019,21109,93310,13000,RRHH-Edificis municipals-PG-Personal laboral,926879.19,0.00,926879.19,778942.11,778942.11,756678.32
536,2019,21109,93310,131,RRHH-Edificis municipals-PG-Personal laboral tempo,79848.46,0.00,79848.46,123621.20,123621.20,120566.20
537,2019,21109,93310,150,RRHH-Edificis municipals-PG-Productivitat,48477.36,0.00,48477.36,40935.22,40935.22,34586.22
538,2019,21109,93310,151,RRHH-Edificis municipals-PG-Gratificacions,1537.20,0.00,1537.20,3513.13,3513.13,3513.13
539,2019,21109,93310,153,RRHH-Edificis municipals-PG-Complement especial d.,17644.85,0.00,17644.85,38173.58,38173.58,38173.58
540,2019,21109,93310,12000,RRHH-Edificis mpals.-Sous del Grup A1,0.00,0.00,0.00,5747.55,5747.55,5747.55
541,2019,21109,93310,12003,RRHH-Edificis municipals-PG-Sous grup C1,17628.24,0.00,17628.24,16881.11,16881.11,16881.11
542,2019,21110,11,359,Hisenda-Deute Públic-Altres desp.financeres,0.00,0.00,0.00,0.00,0.00,0.00
543,2019,21110,11,352,Hisenda-Deute Públic-Interessos demora,0.00,0.00,0.00,0.05,0.05,0.05
544,2019,21110,11,310,Hisenda-Deute Públic-Interessos,305000.00,-8405.99,296594.01,258330.36,258330.36,258330.36
545,2019,21110,11,913,Hisenda-Deute Públic-Amortit.préstecs mig/l,10410000.00,8405.99,10418405.99,10418405.99,10418405.99,10418405.99
546,2019,21110,11,358,Hisenda-Deute públic-Interessos per op.arrendament financer,0.00,0.00,0.00,0.00,0.00,0.00
547,2019,21110,93100,214,Hisenda-PG-Repar.mant. Material de transport,0.00,0.00,0.00,2013.73,2013.73,1464.20
548,2019,21110,93100,22000,Hisenda-PG-Material  oficina,0.00,0.00,0.00,1145.45,1145.45,1145.45
549,2019,21110,93100,22601,Hisenda-PG-Atencions protocolàries i representatives,0.00,0.00,0.00,266.04,266.04,266.04
550,2019,21110,93100,22603,Hisenda-PG-Publicacio en Diaris Oficials,3000.00,0.00,3000.00,2695.00,2695.00,2695.00
551,2019,21110,93100,22602,Hisenda-PG-Publicitat,1500.00,0.00,1500.00,439.23,439.23,439.23
552,2019,21110,93100,22699,Hisenda-PG-Despeses diverses,12500.00,0.00,12500.00,1177.29,1177.29,1177.29
553,2019,21110,93100,22799,Hisenda-PG-Treballs realitzats per altres empreses,20000.00,-15283.09,4716.91,2849.12,2849.12,2849.12
554,2019,21110,93100,22001,"Hisenda-PG-Premsa,llibres i altres publicacions",0.00,0.00,0.00,1042.61,1042.61,1042.61
555,2019,21110,93100,22201,Hisenda-PG-Comunicacions postals,0.00,0.00,0.00,29.43,29.43,29.43
556,2019,21110,93100,22604,Hisenda-PG-Jurídics i contenciosos,0.00,0.00,0.00,5049.98,5049.98,2321.25
557,2019,21110,93210,22799,Hisenda-Recaptació-Treballs altres empreses,17000.00,0.00,17000.00,32439.76,32439.76,20833.93
558,2019,21110,93210,22699,Hisenda-Recaptació-Despeses diverses,10000.00,0.00,10000.00,0.00,0.00,0.00
559,2019,21110,93210,625,Hisenda-Recaptació-Mobiliari i estris,0.00,0.00,0.00,9438.00,9438.00,9438.00
560,2019,21110,93210,22201,Hisenda-Recaptació-Comunicacions postals,60000.00,-12761.00,47239.00,0.00,0.00,0.00
561,2019,21110,93400,359,Hisenda-Gestió deute i tresoreria-Altres desp.fin,5000.00,33761.00,38761.00,36703.86,36703.86,36703.86
562,2019,21110,93400,352,Hisenda-Gestió deute i tresoreria-Interes demora,5000.00,0.00,5000.00,7056.48,7056.48,3267.04
563,2019,21127,33220,202,Arxiu-PG-Arrendament edificis,3073.27,0.00,3073.27,2539.89,2328.26,1481.62
564,2019,21127,33220,22000,Arxiu-PG-Material d oficina,500.00,0.00,500.00,291.79,291.79,0.00
565,2019,21127,33220,22699,Arxiu-PG-Despeses diverses,2000.00,0.00,2000.00,202.97,202.97,162.97
566,2019,21127,33220,22799,Arxiu-PG-Treballs realitzats altres empreses,8000.00,0.00,8000.00,8524.98,8524.98,6577.84
567,2019,21127,33220,22601,Arxiu-PG-Atencions protocolàries i representatives,0.00,0.00,0.00,133.70,133.70,133.70
568,2019,21127,33220,632,ARXIU-Arxiu admtiu-Inv.reposició edif. i altres constr.,0.00,0.00,0.00,0.00,0.00,0.00
569,2019,21127,33220,625,ARXIU-PG-Mobiliari i estris,0.00,0.00,0.00,0.00,0.00,0.00
570,2019,21127,33220,629,ARXIU-PG-Altres Inversions  assoc. al funcionament servei,0.00,45000.00,45000.00,0.00,0.00,0.00
571,2019,21127,33600,612,"ARXIU-Protec pat-Restauració edif. històrics,monum. i simil.",0.00,2444.00,2444.00,6110.50,6110.50,0.00
572,2019,21220,34000,789,Esports-PG-A famílies i institucions sense finalitats lucre,0.00,0.00,0.00,0.00,0.00,0.00
573,2019,21220,34000,22601,Atencions protocolàries i representatives,0.00,0.00,0.00,140.65,140.65,0.00
574,2019,21220,34000,489,Esports-PG-A famílies i instituc.sense ànim lucre,1977025.00,-134000.00,1843025.00,1635544.91,1635544.91,365132.94
575,2019,21220,34000,44900,Esports-PG-Subvencions a stats. E.L.,813000.00,0.00,813000.00,943951.15,943951.15,554651.15
576,2019,21220,34000,22799,Esports-PG-Treballs realitzats per altres empreses,1800.00,0.00,1800.00,6644.47,6644.47,4749.25
577,2019,21220,34000,22699,Esports-PG-Despeses diverses,1900.00,0.00,1900.00,141.12,141.12,0.00
578,2019,21220,34000,22603,Esports-PG-Publicacions en Diaris Oficials,0.00,0.00,0.00,0.00,0.00,0.00
579,2019,21220,34000,22602,Esports-PG-Publicitat,0.00,0.00,0.00,0.00,0.00,0.00
580,2019,21220,34000,212,Esports-PG-Rep.i manteniment edificis,2620.00,0.00,2620.00,0.00,0.00,0.00
581,2019,21220,34000,47001,Esports-PG-A empreses privades,0.00,0.00,0.00,5139.51,5139.51,4338.50
582,2019,21220,34005,489,Esports-Transport clubs esportius-A fam.i inst.sen,0.00,0.00,0.00,51165.80,50867.60,43020.80
583,2019,21220,34110,629,ESPORTS-Prog educ i socials-Altres Inversions,0.00,0.00,0.00,0.00,0.00,0.00
584,2019,21220,34110,22799,Esports-Prog.educ.i socials-Treballs realitzats per empreses,0.00,0.00,0.00,2362.88,2362.88,704.70
585,2019,21220,34110,260,Esports-Prog.educ i socials-Treballs real.institu.,11410.00,0.00,11410.00,7439.31,7439.31,4018.74
586,2019,21220,34110,44900,Esports-Prog.educ i socials-Subv.a societats EL,3845.00,0.00,3845.00,6459.90,6459.90,3460.50
587,2019,21220,34120,44900,Esports-Parc de Nadal-Aportacions societats mpals,75000.00,0.00,75000.00,75000.00,75000.00,67500.00
588,2019,21220,34140,22799,D'altres treballs realitzats per altres empreses,0.00,0.00,0.00,0.00,0.00,0.00
589,2019,21220,34140,44900,Esports-Olimpiades escolars-Subvencions a stat.EL,30000.00,0.00,30000.00,30000.00,30000.00,27000.00
590,2019,21220,34190,44900,Esports-Events esportius especials-Subv.a stats.EL,205055.00,0.00,205055.00,205055.00,205055.00,184549.50
591,2019,21220,34190,22699,Esport-Events esportius especials-Despeses diverse,0.00,34000.00,34000.00,34000.00,34000.00,34000.00
592,2019,21220,34190,22799,Esports-Events esportius espTreballs realitzats per empreses,0.00,0.00,0.00,0.00,0.00,0.00
593,2019,21220,34250,74900,Esports-Pavello i altres instal.-A soc.merc.mpals.,0.00,0.00,0.00,0.00,0.00,0.00
594,2019,21220,34260,74901,Esports-Alt inst-Aport a soc merc mpal-Pavelló Cèlia Artiga,0.00,440004.36,440004.36,440004.36,329993.87,329993.87
595,2019,21220,34260,74903,Esports-Alt inst-Aport a soc merc mpals-Pavelló Roseta Mauri,0.00,23193.95,23193.95,23193.95,17394.97,17394.97
596,2019,21220,34260,74900,Esports-Altres instal.lacions esportives-Aportac.soc.mpals.,0.00,194110.85,194110.85,185582.36,0.00,0.00
597,2019,21220,34260,74902,Esports-Alt inst-Aport a soc merc mpals-Pavelló Joan Rebull,0.00,536849.17,536849.17,536849.17,402625.41,402625.41
598,2019,21220,93313,74900,Esports-Edificis mpals.us esportiu-Aport.soc.mpal,0.00,115091.86,115091.86,26832.56,0.00,0.00
599,2019,21307,43200,410,Projeccio Ciutat-Agència Promoció de ciutat-Transf.a OOAA,1055000.00,-270331.94,784668.06,784668.06,784668.06,577500.00
600,2019,21307,43230,632,Projecció Ciutat-Gaudi Centre-Inv.rep.edif. i alt const.,0.00,0.00,0.00,0.00,0.00,0.00
601,2019,21307,43230,626,Projeccio Ciutat-Gaudi Centre-Equips per a processos inf,0.00,0.00,0.00,0.00,0.00,0.00
602,2019,21307,43230,629,Projecció Ciutat-Gaudí Centre-Altres inversions assoc.,0.00,25053.30,25053.30,24999.16,24999.16,24999.16
603,2019,21307,43230,710,Projecció Ciutat- Transf a OOAA admt. E.L,0.00,19400.00,19400.00,19400.00,19400.00,0.00
604,2019,21307,43920,789,Projecció ciutat-Paisatge urbà-A famílies i instit.sense àni,0.00,4439.45,4439.45,0.00,0.00,0.00
605,2019,30422,23100,629,Benestar social-PG-Altres inversions assoc.func.serv.,0.00,15396.08,15396.08,1960.20,1960.20,1790.80
606,2019,30422,23100,22699,Benestar- PG-Despeses diverses,1750.00,0.00,1750.00,3733.86,3733.86,3643.38
607,2019,30422,23100,625,Benestar-Serveis Socials-PG-Mobiliari i estris,0.00,0.00,0.00,217.80,217.80,0.00
608,2019,30422,23100,22799,Benestar PG-Treballs realt.altres empreses,12936.00,-12000.00,936.00,1755.52,1755.52,98.01
609,2019,30422,23100,206,Benestar-PG-Arrendament Equips informatics,0.00,0.00,0.00,6366.48,6366.48,3713.78
610,2019,30422,23100,22603,Benestar-PG-Publicacions en Diaris Oficials,0.00,0.00,0.00,65.00,65.00,65.00
611,2019,30422,23100,22602,Benestar- PG-Publicitat i propaganda,0.00,0.00,0.00,0.00,0.00,0.00
612,2019,30422,23100,22001,"Benestar-PG-Premsa,llibres i altres publicacions",0.00,0.00,0.00,0.00,0.00,0.00
613,2019,30422,23100,22199,Benestar-PG-D'altres subministraments,0.00,0.00,0.00,0.00,0.00,0.00
614,2019,30422,23100,22601,Benestar-PG-Atencions protocolàries i representatives,0.00,0.00,0.00,4249.69,4249.69,2321.29
615,2019,30422,23102,489,Benestar-Gestió alimentària-A famílies i,65500.00,0.00,65500.00,71500.00,71500.00,56700.00
616,2019,30422,23102,22799,Benestar-Gestió alimentària-Treb.real.altres emp.,7500.00,0.00,7500.00,7843.24,7843.24,4115.22
617,2019,30422,23102,22699,Benestar-Gestió alimentària-D.diverses,1000.00,0.00,1000.00,15.20,15.20,15.20
618,2019,30422,23103,489,Benestar-Menjador social-A famílies i insti,75000.00,0.00,75000.00,75000.00,75000.00,60000.00
619,2019,30422,23104,489,Benestar-Subvencions a entitats-A famílies,11386.00,0.00,11386.00,18958.00,15958.00,12377.80
620,2019,30422,23104,47001,Benestar-Subvencions a entitats-A empreses privades,0.00,0.00,0.00,744.30,744.30,0.00
621,2019,30422,23105,489,Benestar-Ajuts indiv.i familiars-A fam i in,1700313.00,171904.89,1872217.89,1829744.37,1829744.37,1631419.41
622,2019,30422,23105,22799,Benestar-Ajuts indiv.i familiars-Treb.emp.,0.00,0.00,0.00,0.00,0.00,0.00
623,2019,30422,23106,489,Benestar-Ajuts individuals i f.aigua-A fam,0.00,0.00,0.00,0.00,0.00,0.00
624,2019,30422,23107,22699,Benestar-Pobresa energètica-Desp.diverses,0.00,0.00,0.00,0.00,0.00,0.00
625,2019,30422,23107,22799,Benestar-Pobresa energètica-Treballs real.a.emp.,37000.00,-13000.00,24000.00,26613.60,26613.60,8760.40
626,2019,30422,23107,489,Benestar-Pobresa energètica-A fam.i inst.s,165000.00,132344.00,297344.00,192051.06,189031.06,77636.25
627,2019,30422,23108,489,Serveis socials-Banc aliments-A famíl.instituc.,0.00,0.00,0.00,0.00,0.00,0.00
628,2019,30422,23109,22699,Benestar-Centre Obert-Despeses diverses,2822.00,0.00,2822.00,1956.33,1956.33,1669.33
629,2019,30422,23109,22799,Benestar-Centre obert-Treb.real.altres empreses,0.00,0.00,0.00,5362.55,5362.55,2936.95
630,2019,30422,23109,250,Benestar-Centre Obert-Treballs real.Adm.Pub,245232.00,60000.00,305232.00,191425.90,188730.74,97442.91
631,2019,30422,23109,489,Benestar-Centre Obert-A famílies i institucions sense lucre,0.00,24018.86,24018.86,127624.21,127624.21,112096.81
632,2019,30422,23112,260,Benestar-Projectes comunita-Treb.real.inst,72200.00,0.00,72200.00,75378.00,71737.10,43296.35
633,2019,30422,23112,22799,Benestar-Projectes comunitar-Treb.realitzat,0.00,0.00,0.00,0.00,0.00,0.00
634,2019,30422,23112,22699,Benestar-Projectes comunitari-Desp.diverses,500.00,0.00,500.00,0.00,0.00,0.00
635,2019,30422,23113,22799,Benestar-Arranjament habitatges-Treb.real.emp.,0.00,0.00,0.00,0.00,0.00,0.00
636,2019,30422,23114,22799,Benestar-SIMAP GPS-Treballs d'empreses,0.00,0.00,0.00,0.00,0.00,0.00
637,2019,30422,23114,260,Benestar-SIMAP GPS-Treballs real.inst.s/luc,8153.00,0.00,8153.00,7300.07,7300.07,0.00
638,2019,30422,23115,250,Benestar-SAD-Treballs realitz.per Adm.Púb.,1517000.00,148504.83,1665504.83,1626588.22,1626584.45,856279.53
